76642901, 1255, 'HEAVY METAL"', -89.50414, 39.73932 
76642901, 1255, 'HEAVY METAL"', -89.50414, 39.73932 
76642901, 1255, 'HEAVY METAL"', -89.50414, 39.73932 
76642901, 1255, 'HEAVY METAL"', -89.50414, 39.73932 
5332609, 69094, 'RAP - HIP-HOP"', -71.579926, 44.001232 
5332609, 69094, 'RAP - HIP-HOP"', -71.579926, 44.001232 
5332609, 69094, 'RAP - HIP-HOP"', -71.579926, 44.001232 
5332609, 69094, 'RAP - HIP-HOP"', -71.579926, 44.001232 
5332609, 69094, 'RAP - HIP-HOP"', -71.579926, 44.001232 
5332609, 69094, 'RAP - HIP-HOP"', -71.579926, 44.001232 
96073708, 373, 'ALT - ROCK"', -100.07684, 31.169336 
96073708, 373, 'ALT - ROCK"', -100.07684, 31.169336 
96073708, 373, 'ALT - ROCK"', -100.07684, 31.169336 
96073708, 373, 'ALT - ROCK"', -100.07684, 31.169336 
96073708, 373, 'ALT - ROCK"', -100.07684, 31.169336 
96073708, 373, 'ALT - ROCK"', -100.07684, 31.169336 
2471608, 104, 'ROCK - HARD ROCK"', -77.6047, 40.994595 
2471608, 104, 'ROCK - HARD ROCK"', -77.6047, 40.994595 
2471608, 104, 'ROCK - HARD ROCK"', -77.6047, 40.994595 
2471608, 104, 'ROCK - HARD ROCK"', -77.6047, 40.994595 
2471608, 104, 'ROCK - HARD ROCK"', -77.6047, 40.994595 
2471608, 104, 'ROCK - HARD ROCK"', -77.6047, 40.994595 
2471608, 104, 'ROCK - HARD ROCK"', -77.6047, 40.994595 
2471608, 104, 'ROCK - HARD ROCK"', -77.6047, 40.994595 
74644307, 57, 'ROCK"', -73.97968, 40.705627 
74644307, 57, 'ROCK"', -73.97968, 40.705627 
74644307, 57, 'ROCK"', -73.97968, 40.705627 
74644307, 57, 'ROCK"', -73.97968, 40.705627 
74644307, 57, 'ROCK"', -73.97968, 40.705627 
74644307, 57, 'ROCK"', -73.97968, 40.705627 
50320416, 4441, 'COUNTRY"', -86.4158, 44.94356 
50320416, 4441, 'COUNTRY"', -86.4158, 44.94356 
50320416, 4441, 'COUNTRY"', -86.4158, 44.94356 
50320416, 4441, 'COUNTRY"', -86.4158, 44.94356 
50320416, 4441, 'COUNTRY"', -86.4158, 44.94356 
50320416, 4441, 'COUNTRY"', -86.4158, 44.94356 
50320416, 4441, 'COUNTRY"', -86.4158, 44.94356 
92555508, 364, 'ROCK - HARD ROCK"', -83.833015, 27.975727 
92555508, 364, 'ROCK - HARD ROCK"', -83.833015, 27.975727 
92555508, 364, 'ROCK - HARD ROCK"', -83.833015, 27.975727 
92555508, 364, 'ROCK - HARD ROCK"', -83.833015, 27.975727 
92555508, 364, 'ROCK - HARD ROCK"', -83.833015, 27.975727 
92555508, 364, 'ROCK - HARD ROCK"', -83.833015, 27.975727 
82184913, 134, 'ROCK"', -77.014565, 38.89935 
82184913, 134, 'ROCK"', -77.014565, 38.89935 
82184913, 134, 'ROCK"', -77.014565, 38.89935 
82184913, 134, 'ROCK"', -77.014565, 38.89935 
82184913, 134, 'ROCK"', -77.014565, 38.89935 
82184913, 134, 'ROCK"', -77.014565, 38.89935 
6051108, 1, 'ROCK"', -99.6809, 41.50082 
6051108, 1, 'ROCK"', -99.6809, 41.50082 
6051108, 1, 'ROCK"', -99.6809, 41.50082 
6051108, 1, 'ROCK"', -99.6809, 41.50082 
6051108, 1, 'ROCK"', -99.6809, 41.50082 
6051108, 1, 'ROCK"', -99.6809, 41.50082 
6051108, 1, 'ROCK"', -99.6809, 41.50082 
6051108, 1, 'ROCK"', -99.6809, 41.50082 
8242816, 168, 'BLUES"', -77.014565, 38.89935 
8242816, 168, 'BLUES"', -77.014565, 38.89935 
8242816, 168, 'BLUES"', -77.014565, 38.89935 
8242816, 168, 'BLUES"', -77.014565, 38.89935 
8242816, 168, 'BLUES"', -77.014565, 38.89935 
8242816, 168, 'BLUES"', -77.014565, 38.89935 
8242816, 168, 'BLUES"', -77.014565, 38.89935 
8242816, 168, 'BLUES"', -77.014565, 38.89935 
8242816, 168, 'BLUES"', -77.014565, 38.89935 
8242816, 168, 'BLUES"', -77.014565, 38.89935 
8242816, 168, 'BLUES"', -77.014565, 38.89935 
8242816, 168, 'BLUES"', -77.014565, 38.89935 
92723906, 776, 'ROCK"', -74.73112, 40.143005 
92723906, 776, 'ROCK"', -74.73112, 40.143005 
92723906, 776, 'ROCK"', -74.73112, 40.143005 
92723906, 776, 'ROCK"', -74.73112, 40.143005 
92723906, 776, 'ROCK"', -74.73112, 40.143005 
92723906, 776, 'ROCK"', -74.73112, 40.143005 
